RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
344,15756155,Fu,645,France,Male,32,4,0,2,0,1,97628.08,0
345,15785367,McGuffog,651,France,Female,56,4,0,1,0,0,84383.22,1
346,15579892,Doyle,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0
347,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
348,15706647,Jordan,761,France,Male,31,7,0,3,1,1,166698.18,0
349,15754929,Douglas,757,France,Male,31,10,39539.39,2,0,0,192519.39,0
350,15595160,Renwick,413,Spain,Male,35,2,0,2,1,1,60972.84,0
351,15807593,Berry,546,Spain,Female,36,7,85660.96,1,0,0,134778.01,0
352,15585855,Gould,679,France,Male,40,1,0,1,1,1,16897.19,0
353,15599301,Tao,538,Germany,Female,28,6,164365.44,1,0,1,5698.97,0
354,15673584,Bell,652,France,Female,74,5,0,2,1,1,937.15,0
355,15594576,Zhdanov,524,France,Male,32,1,144875.71,1,0,0,187740.04,0
356,15587177,Lloyd,646,France,Male,36,6,124445.52,1,1,0,88481.32,0
357,15643679,Goliwe,784,Germany,Male,28,2,70233.74,2,1,1,179252.73,0
358,15654230,Miller,526,Germany,Male,31,5,145537.21,1,1,0,132404.64,0
359,15624820,Ross,683,Spain,Male,56,7,50911.21,3,0,0,97629.31,1
360,15679294,Brennan,589,France,Female,46,10,107238.85,2,1,0,37024.28,0
361,15626144,Chu,675,France,Male,40,7,113208.86,2,1,0,34577.36,0
362,15800229,Thorpe,695,Germany,Male,40,7,139022.24,1,0,1,193383.13,0
363,15732943,Okwuoma,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
364,15732113,Butters,671,Spain,Male,50,8,0,1,0,1,2560.11,0
365,15711219,Jennings,788,Germany,Female,57,8,93716.72,1,1,1,180150.49,1
366,15646372,Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51,1
367,15670492,Gordon,737,France,Male,28,8,0,2,1,0,106390.01,0
368,15793311,Smith,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,1
369,15569654,Munro,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
370,15799435,Hayes,619,Spain,Male,34,1,0,1,1,0,139919.38,0
371,15761554,Blackburn,581,France,Male,54,4,89299.81,1,0,0,5558.47,1
372,15732430,H?,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0
373,15787189,Tai,824,Germany,Male,60,8,134250.17,3,0,0,153046.16,1
374,15714493,Francis,465,Spain,Female,33,6,0,2,1,1,95500.98,0
375,15790809,Lo Duca,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0
376,15748552,Sal,464,Germany,Male,37,4,155994.15,1,0,0,143665.44,0
377,15666032,Mancini,568,Spain,Male,28,1,127289.28,1,0,0,45611.51,0
378,15738224,Lin,593,France,Male,32,6,99162.29,1,1,0,128384.11,0
379,15586629,Campbell,637,France,Male,33,5,0,2,1,0,139947.17,0
380,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0
381,15623277,Ross,696,France,Female,30,8,0,2,1,1,196134.44,0
382,15619029,Bykov,620,Spain,Female,43,2,0,2,1,0,20670.1,0
383,15715532,Lai,687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0
384,15693381,Tipton,533,Spain,Male,38,1,135289.33,2,0,1,152956.33,0
385,15728963,Wei,617,Germany,Female,51,10,167273.71,1,0,0,93439.75,1
386,15760865,Fan,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
387,15617029,Young,596,Spain,Female,30,1,0,2,1,0,8125.39,0
388,15798737,Chao,654,France,Male,38,8,0,2,1,0,88659.44,0
389,15712596,Huang,499,France,Male,31,4,0,1,1,0,25950.49,0
390,15672357,Sochima,631,Spain,Male,38,7,0,2,1,0,181605.85,0
391,15801994,Buccho,775,France,Male,31,9,0,2,1,0,169278.51,0
392,15582591,Chiabuotu,615,Spain,Male,59,4,155766.05,1,1,1,110275.17,0
393,15759872,L?,625,France,Male,22,9,0,2,1,0,157072.91,0
394,15775235,Ku,690,France,Female,36,6,110480.48,1,0,0,81292.33,0
395,15590094,Nwachukwu,613,Germany,Male,38,9,126265.88,2,0,0,15859.95,0
396,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
397,15703106,K'ung,575,France,Male,40,5,0,2,1,1,122488.59,0
398,15615091,Maitland,691,France,Male,24,6,0,2,1,1,92811.2,0
399,15809800,Korovina,726,France,Female,38,4,0,2,0,0,6787.48,0
400,15754177,Bazarova,712,Spain,Male,53,2,111061.01,2,0,0,26542.17,0
401,15663921,Pisani,429,France,Male,60,7,0,2,1,1,163691.48,0
402,15724889,Chinweuba,665,Spain,Male,38,9,0,1,0,1,87412.74,0
403,15789865,Nnaife,620,France,Male,28,9,71902.52,1,0,1,190208.23,0
404,15748499,Johnson,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1
405,15665634,Campbell,645,France,Female,38,7,59568.57,1,1,1,167723.25,0
406,15667620,Dreyer,732,France,Female,43,6,0,2,1,0,65731.53,0
407,15616431,Chiu,608,France,Male,33,4,0,1,0,1,130474.03,0
408,15677317,Ankudinova,570,France,Female,29,4,153040.03,1,1,1,131363.57,1
409,15696539,Wade,613,France,Female,21,7,105627.95,1,1,1,36560.51,0
410,15716186,Richardson,586,France,Female,38,2,0,2,1,0,87168.46,0
411,15813412,Barlow,721,France,Female,55,3,44020.89,1,1,0,65864.4,1
412,15653547,Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
413,15764033,Lin,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,1
414,15713890,Maclean,704,France,Male,44,3,0,2,0,1,152884.85,0
415,15578141,Chien,592,Spain,Male,38,3,0,1,1,1,12905.89,1
416,15741295,Yefimova,615,France,Male,49,3,0,2,1,1,49872.33,0
417,15736510,Loggia,605,Spain,Female,57,2,0,3,1,0,66652.75,1
418,15649183,Johnston,598,Spain,Female,35,8,0,3,0,1,88658.73,0
419,15765258,Bochsa,776,France,Female,29,5,0,2,1,1,143301.49,0
420,15809991,Ferrari,756,Spain,Male,19,4,130274.22,1,1,1,133535.29,0
421,15748649,Shen,644,France,Male,40,8,93183.19,1,1,0,73882.49,0
422,15749727,Chukwufumnanya,829,Spain,Male,50,7,0,2,0,1,178458.86,0
423,15647207,Onwuemelie,609,France,Male,26,7,0,2,1,0,98463.99,0
424,15740406,Padovesi,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1
425,15603741,MacDonnell,719,Spain,Male,40,4,128389.12,1,1,1,176091.31,0
426,15690925,McIntosh,527,Spain,Female,29,2,27755.97,1,1,0,97468.44,1
427,15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94,1
428,15587676,Alexeieva,699,France,Male,30,9,0,1,1,1,108162.13,0
429,15723717,Heath,483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1
430,15804721,Boni,602,France,Male,49,0,191808.73,1,0,0,97640.2,0
431,15634245,Muecke,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
432,15714981,Sabbatini,476,France,Male,37,4,0,1,1,1,55775.84,1
433,15625824,Kornilova,596,Spain,Male,30,6,121345.88,4,1,0,41921.75,1
434,15608804,Allan,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0
435,15783030,Owens,685,France,Female,40,7,0,1,1,0,72852.74,1
436,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
437,15574480,Ubanwa,652,Spain,Male,31,1,132862.59,1,0,0,158054.49,0
438,15803078,Bruno,635,Spain,Female,38,1,0,2,1,0,90605.05,0
439,15647782,Brown,729,Germany,Male,36,8,152899.24,2,1,0,177130.33,0
440,15581871,Butler,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0
441,15742019,Benford,675,France,Female,39,6,0,2,0,0,83419.15,0
442,15651075,Ibrahimova,562,Germany,Male,35,3,142296.13,1,0,1,177112.7,0
443,15686219,Wan,611,France,Male,38,4,71018.6,2,1,0,2444.29,0
444,15679284,Aksenov,593,Spain,Female,45,6,79259.75,1,1,0,55347.28,0
445,15632575,Moore,559,France,Female,70,9,0,1,1,1,122996.76,0
446,15812230,Elliot,670,Germany,Female,42,5,49508.79,3,1,1,100324.01,0
447,15808851,Bufkin,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0
448,15711398,Fetherstonhaugh,525,France,Female,25,6,0,2,1,0,89566.64,0
449,15593128,Vinogradoff,608,France,Female,56,10,129255.2,2,1,0,142492.04,1
450,15642655,Savage,731,Spain,Male,33,1,0,1,1,0,130726.96,0
451,15612193,Hsia,762,Spain,Male,29,10,115545.33,2,1,0,148256.43,0
452,15610147,Ross,632,France,Male,60,2,0,2,0,1,2085.32,0
453,15602554,Vorobyova,664,France,Female,31,9,114519.57,2,0,1,79222.02,0
454,15752507,K?,769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1
455,15599829,Padovesi,577,France,Female,35,10,0,2,1,1,25161.61,0
456,15714658,Yates,696,France,Female,33,4,0,2,1,1,73371.65,0
457,15792989,Bianchi,543,France,Female,71,1,104308.77,1,1,1,25650.04,0
458,15754068,Judd,578,France,Male,32,4,0,2,1,1,141822.8,0
459,15745232,Chikelu,759,France,Female,39,6,0,2,1,1,140497.67,0
460,15657829,Fanucci,806,Germany,Male,30,8,168078.83,1,1,0,85028.36,1
461,15634373,Yang,764,France,Male,30,5,0,2,0,1,105155.66,0
462,15778418,Burns,637,Germany,Male,40,9,154309.67,1,1,1,125334.16,1
463,15597033,Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0
464,15665062,Lucchese,696,France,Male,19,1,110928.51,1,1,1,2766.63,0
465,15717770,Marcelo,850,Spain,Female,55,7,0,1,0,0,171762.87,1
466,15661821,Johnstone,798,Germany,Female,49,5,132571.67,1,1,1,31686.33,1
467,15570681,Chiang,560,France,Male,24,1,116084.32,1,1,0,89734.7,0
468,15675328,Knight,449,France,Female,37,6,0,2,1,0,82176.48,0
469,15692406,Gow,427,France,Male,37,5,0,2,1,1,121485.1,0
470,15640865,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
471,15704597,Trumbull,644,France,Male,33,7,174571.36,1,0,1,43943.09,0
472,15777352,Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
473,15702377,Knorr,627,Spain,Male,48,1,132759.8,1,1,0,78899.22,0
474,15615012,Fan,594,France,Male,23,5,156267.59,1,1,0,160968.44,0
475,15595039,Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
476,15691647,McGregor,411,France,Female,35,2,0,2,1,1,93825.78,0
477,15638871,Ch'ang,639,France,Male,77,6,80926.02,2,1,1,55829.25,0
478,15646936,Nnamdi,631,Germany,Female,32,2,146810.99,2,1,1,180990.29,0
479,15661670,Chidozie,524,Germany,Female,31,8,107818.63,1,1,0,199725.39,1
480,15663478,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
481,15592578,Nucci,614,Spain,Female,41,7,146997.64,2,0,0,137791.18,0
482,15688865,Wade,850,France,Female,35,9,0,2,0,0,25329.48,0
483,15684999,Ch'eng,850,France,Female,26,4,62610.96,2,0,1,179365.1,0
484,15674526,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
485,15582016,Fiorentini,766,Spain,Male,41,6,99208.46,2,1,0,62402.38,0
486,15631359,Daluchi,489,France,Female,38,5,117289.92,1,0,0,85231.88,0
487,15607098,Ahmed,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0
488,15659098,Toscano,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
489,15731267,Rizzo,797,France,Male,37,4,75263.7,1,1,0,85801.77,0
490,15598574,Uwakwe,695,Spain,Female,31,5,0,2,0,1,13998.88,0
491,15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
492,15684921,Onuchukwu,792,Spain,Male,25,8,142862.21,1,1,1,130639.01,0
493,15658032,Hopkins,701,France,Male,39,2,0,2,1,1,82526.92,0
494,15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0
495,15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1
496,15771383,Loggia,628,Germany,Female,45,6,53667.44,1,1,0,115022.94,0
497,15607874,Keane,687,France,Male,38,0,144450.58,1,0,1,137276.83,0
498,15654000,Algarin,705,France,Female,35,5,0,1,1,0,133991.11,1
499,15801218,Bermudez,675,France,Male,49,8,135133.39,1,0,1,179521.24,1
500,15603378,Padovano,768,France,Female,36,3,141334.95,1,0,1,125870.5,0
501,15615096,Costa,492,France,Female,31,7,0,2,1,1,49463.44,0
502,15720050,Barrett,727,France,Female,28,2,110997.76,1,1,0,101433.76,0
503,15759284,Yeh,750,France,Female,37,6,0,1,1,1,117948,1
504,15702014,Jeffrey,555,Spain,Male,33,1,56084.69,2,0,0,178798.13,0
505,15633283,Padovano,536,France,Male,35,8,0,2,1,0,64833.28,0
506,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
507,15726310,Mordvinova,782,Spain,Female,27,3,0,2,1,0,143614.01,0
508,15675787,Rivera,505,France,Male,26,8,112972.57,1,1,0,145011.62,0
509,15815259,Fang,835,France,Female,56,2,0,2,1,1,39820.13,0
510,15633854,Sun,654,France,Female,40,3,0,2,1,0,167889.1,0
511,15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1
512,15750602,Clendinnen,662,France,Male,29,5,147092.65,1,1,0,10928.3,0
513,15641175,Munro,701,Germany,Male,63,3,120916.52,3,0,0,144727.45,1
514,15762902,Stanley,649,France,Female,42,7,0,2,0,1,22974.01,0
515,15720353,Chiang,553,France,Male,41,1,0,2,1,0,90607.31,0
516,15643819,Dawson,714,France,Female,25,4,0,2,0,0,82500.84,0
517,15579387,Ni,635,Germany,Female,44,2,79064.85,2,0,1,113291.75,0
518,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,0
519,15644833,Duncan,675,France,Male,54,2,0,1,1,0,149583.67,1
520,15698528,Napolitani,599,Spain,Female,31,3,0,1,1,1,130086.47,1
521,15658360,Gregory,762,Spain,Male,35,9,122929.42,2,0,0,149822.04,0
522,15641690,Hsiao,681,Spain,Male,67,7,0,2,0,1,163714.92,0
523,15794566,Kirsova,678,France,Female,28,4,0,2,1,1,144423.17,1
524,15618243,Buckland,730,Spain,Female,43,1,103960.38,1,1,1,193650.16,0
525,15647725,Napolitano,675,France,Female,61,5,62055.17,3,1,0,166305.16,1
526,15672432,Giles,594,France,Female,53,4,0,1,1,0,5408.74,1
527,15565806,Toosey,532,France,Male,38,9,0,2,0,0,30583.95,0
528,15644878,Hill,685,Spain,Female,43,6,117302.62,1,0,0,68701.73,0
529,15610454,Poole,724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0
530,15576644,Lin,687,Germany,Female,29,4,78939.15,1,1,0,122134.56,1
531,15593954,Eva,516,France,Female,47,6,109387.33,1,0,0,121365.45,0
532,15611759,Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
533,15802560,Moran,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,0
534,15720774,P'eng,850,Spain,Male,44,7,89118.26,1,1,0,104240.77,1
535,15716334,Rozier,850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0
536,15662152,Trevisan,552,France,Female,38,9,134105.01,1,0,0,57850.1,0
537,15737452,Romeo,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
538,15784124,Emenike,645,Germany,Male,41,2,93925.3,1,1,0,123982.14,1
539,15735346,Wallace,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
540,15589541,Sutherland,557,France,Female,27,2,0,2,0,1,4497.55,0
541,15610972,Crawford,681,Germany,Female,44,4,91115.76,2,0,0,24208.84,1
542,15696120,Wallace,701,Spain,Female,30,2,0,2,1,0,115650.63,0
543,15794413,Harris,416,France,Male,32,0,0,2,0,1,878.87,0
544,15644994,Ko,714,Germany,Male,54,4,137986.58,2,0,1,51308.54,1
545,15682421,Talbot,683,France,Female,30,2,0,2,0,1,100496.84,1
546,15705953,Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
547,15754168,McIntosh,506,France,Female,40,3,0,1,1,1,144345.58,0
548,15715745,Elliott,690,France,Female,26,5,157624.84,1,1,1,49599.27,0
549,15781589,Carpenter,751,Spain,Male,52,8,0,2,0,1,179291.85,0
550,15722010,Zuyev,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
551,15645511,Chukwudi,727,Spain,Male,43,2,97403.18,1,1,1,107415.02,1
552,15793854,Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53,0
553,15754599,K'ung,765,France,Male,42,4,123311.39,2,1,1,82868.34,0
554,15584545,Aksenov,532,France,Female,40,5,0,2,0,1,177099.71,0
555,15794236,Thorpe,642,Germany,Male,22,10,111812.52,2,1,1,183045.46,0
556,15757867,Bray,570,France,Female,30,10,176173.52,1,1,0,97045.32,1
557,15598157,Onyeorulu,728,France,Male,34,4,106328.08,1,1,0,88680.65,0
558,15785654,Ofodile,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
559,15716728,Basedow,513,Spain,Female,42,10,0,2,0,1,73151.25,0
560,15670859,Smith,718,Germany,Female,39,7,93148.74,2,1,1,190746.38,0
561,15763544,Thompson,673,France,Male,47,1,0,2,0,0,108762.16,0
562,15641715,Ts'ui,599,France,Male,34,8,0,2,1,1,174196.68,0
563,15804075,Chuang,628,Germany,Female,36,3,91286.51,1,1,0,63085.94,0
564,15629677,Distefano,687,Spain,Female,39,2,0,3,0,0,188150.6,1
565,15620751,Secombe,760,France,Male,34,2,0,2,1,0,164162.44,0
566,15623314,Tucker,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0
567,15695932,Yelverton,766,Spain,Male,36,5,78381.13,1,0,1,153831.6,0
568,15665159,Brooks,727,France,Male,61,0,128213.96,2,1,1,188729.08,1
569,15810878,Baker,537,Spain,Female,38,6,141786.78,1,0,1,147797.54,0
570,15586914,Nepean,659,France,Male,36,6,123841.49,2,1,0,96833,0
571,15632850,T'ang,731,France,Male,37,8,0,2,1,1,170338.35,0
572,15763065,Palerma,700,Spain,Female,40,2,0,2,1,0,199753.97,0
573,15660422,Chung,569,France,Male,28,7,0,2,1,0,73977.23,0
574,15633640,Loewenthal,799,France,Female,52,4,161209.66,1,1,1,89081.41,0
575,15631162,Bergamaschi,631,France,Male,32,10,0,2,0,1,196342.66,0
576,15706557,Ferguson,626,France,Female,52,0,0,2,1,0,32159.46,1
577,15799825,Bentley,583,France,Female,44,8,0,2,1,1,27431.62,0
578,15589210,Adamson,557,France,Female,24,4,0,1,0,0,20515.72,0
579,15721715,Fane,769,France,Female,40,9,133871.05,1,1,1,50568.02,0
580,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,0
581,15591607,Fernie,770,France,Male,24,9,101827.07,1,1,0,167256.35,0
582,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0
583,15683183,Volkova,766,Germany,Female,45,6,97652.96,1,1,0,127332.33,0
584,15626012,Obidimkpa,459,France,Male,26,4,149879.66,1,0,0,50016.17,0
585,15683892,Fraser,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0
586,15685576,Degtyaryov,527,Spain,Female,36,6,0,2,1,1,102280.29,0
587,15677538,Nwokike,569,France,Male,38,7,0,1,1,1,108469.2,0
588,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1,1,0,154344,1
589,15677921,Bobrov,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
590,15624995,McCane,714,Spain,Female,31,6,152926.6,1,1,1,50899.91,0
591,15705001,Napolitani,587,Spain,Female,35,3,83286.56,1,1,0,125553.52,0
592,15660390,Boyle,544,France,Female,33,6,0,2,1,1,124113.04,0
593,15668886,Blakey,684,Spain,Female,38,3,0,2,1,0,44255.65,0
594,15799211,Anenechi,708,Spain,Female,32,8,187487.63,1,1,1,120115.5,0
595,15734711,Loggia,373,France,Male,42,7,0,1,1,0,77786.37,1
596,15720305,Power,591,Spain,Female,40,1,86376.29,1,0,1,136767.16,1
597,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
598,15782688,Piccio,625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1
599,15616529,Hsieh,613,Spain,Male,34,3,0,1,1,1,41724.72,0
600,15810167,Scott,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0
601,15619955,Bevington,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1
602,15604551,Robb,732,France,Female,35,3,0,2,1,0,90876.95,0
603,15667002,Knight,666,Spain,Male,43,5,0,2,1,0,29346.1,0
604,15653404,Aliyev,684,Spain,Female,24,9,79263.9,1,0,1,196574.48,0
605,15751057,Douglas,701,Germany,Male,32,5,102500.34,1,0,0,106287.77,0
606,15739997,Capon,716,France,Female,23,2,94464.81,2,0,1,185900.88,0
607,15704910,Rios,631,Spain,Male,23,3,0,2,1,0,13813.24,0
608,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1
609,15808044,Ts'ui,580,France,Female,65,9,106804.26,3,1,0,107890.69,1
610,15662751,Piazza,655,Germany,Female,40,0,81954.6,1,1,1,198798.44,1
611,15566312,Jolly,660,Spain,Female,42,5,0,3,1,1,189016.24,1
612,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,0
613,15756056,Ku,561,Spain,Female,28,3,0,2,1,0,191387.76,0
614,15775572,Bergamaschi,531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
615,15737814,Lo,622,France,Male,41,2,127087.06,1,1,0,102402.91,1
616,15791972,Bergamaschi,748,France,Female,20,7,0,2,0,0,10792.42,0
617,15607786,Mao,709,France,Male,26,6,156551.63,1,0,1,4410.77,0
618,15581282,Lucchese,651,France,Female,39,6,0,1,1,0,24176.44,0
619,15592000,Calabresi,781,Germany,Female,48,9,82794.18,1,1,0,124720.68,1
620,15683118,Rechner,590,France,Male,32,9,0,2,1,0,138889.15,0
621,15652401,Lafleur,496,France,Female,36,7,0,2,0,0,108098.28,0
622,15601719,Fiorentino,465,Germany,Male,24,6,156007.09,1,1,0,191368.37,0
623,15643635,Robertson,664,Spain,Male,32,5,133705.74,1,0,0,134455.84,0
624,15603323,Bell,660,Spain,Female,33,1,0,2,0,0,117834.91,0
625,15708904,Yermakova,850,France,Female,37,9,0,1,0,0,100101.06,0
626,15788224,Sanderson,669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0
627,15786078,Loginov,850,France,Female,28,9,0,2,1,0,185821.41,0
628,15644934,Gentry,466,France,Male,26,9,105522.06,1,1,0,10842.46,0
629,15737265,Nwokeocha,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
630,15711314,Kao,589,Spain,Female,45,1,0,1,0,0,125939.22,1
631,15803538,Douglas,695,Spain,Male,56,1,0,3,1,0,187734.49,1
632,15602500,Maslova,850,Spain,Male,38,1,146343.98,1,0,1,103902.11,0
633,15641413,Crawford,587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
634,15694556,Nkemakolam,684,France,Male,60,2,116563.58,1,1,0,120257.7,1
635,15653780,Kambinachi,621,France,Female,43,5,0,1,1,1,47578.45,0
636,15600781,Wu,699,Germany,Male,34,4,185173.81,2,1,0,120834.48,0
637,15638513,Palermo,723,France,Female,40,7,142856.95,2,0,0,38019.74,0
638,15701281,Tan,511,France,Male,27,8,0,2,1,1,49089.36,0
639,15680167,Thomson,635,France,Female,78,6,47536.4,1,1,1,119400.08,0
640,15708357,Chapman,649,Spain,Female,38,8,0,1,1,0,103760.53,0
641,15567383,Slone,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
642,15689514,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
643,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0
644,15663252,Olisanugo,850,Spain,Female,32,9,0,2,1,1,18924.92,0
645,15689288,Folliero,630,France,Female,26,5,0,2,1,0,182612.38,0
646,15769596,Yen,710,Germany,Female,24,2,110407.44,2,0,0,15832.43,1
647,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
648,15696141,Kruglov,516,Spain,Female,31,7,0,1,1,0,47018.75,0
649,15621435,Davies,623,France,Female,39,1,160903.2,1,0,0,78774.36,0
650,15591135,Forster,726,France,Male,37,2,132057.92,2,1,0,34743.98,0
651,15774285,Kentish,649,Spain,Female,47,8,110783.28,1,1,1,71420.16,0
652,15751412,Harvey,704,France,Male,36,3,114370.41,1,0,1,66810.48,0
653,15593969,Abramovich,630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1
654,15669899,Fitts,755,Germany,Female,45,7,135643,1,0,0,143619.52,1
655,15680895,Sal,627,Spain,Female,35,7,0,1,1,0,187718.26,0
656,15603830,Palmer,600,Spain,Male,36,4,0,2,1,0,143635.36,0
657,15726167,Scott,655,France,Male,37,4,0,2,1,1,142415.97,0
658,15578096,Nnachetam,537,France,Male,26,7,106397.75,1,0,0,103563.23,0
659,15585580,Chang,796,Germany,Female,52,9,167194.36,1,1,1,62808.93,1
660,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
661,15775809,Holloway,677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0
662,15632967,Feng,520,France,Male,34,3,0,2,1,1,104703.96,0
663,15579583,Hall,641,Spain,Female,40,4,101090.27,1,1,1,51703.09,0
